,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
level_0,level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenetv1,Telangiectasia,5.0,0.11774175013822248,0.012039796807751729,0.10638889202268449,0.10653157333810528,0.11508724864677411,0.12998793868399172,0.13071309799955674,5.0,0.20572420011234568,0.020218759683315192,0.18635951959469416,0.18703221587720112,0.20152784517912165,0.22632935819799252,0.22737206171271884,5.0,0.16790104616226895,0.02219510221237306,0.14830713720760233,0.14941148674319052,0.15824339979214894,0.18933972963413812,0.1942034774342648,5.0,0.3267998749765294,0.030505368815137546,0.2871409329867537,0.30547978919245833,0.3297028340771717,0.3556253995553114,0.35605041907095186,5.0,0.8943553131892434,0.01616178442700893,0.8806250844302465,0.8821393778539006,0.8936515771478099,0.8944239249141069,0.9209366016001532,5.0,0.7962782511602403,0.00991098025111671,0.785255974096611,0.7871366658374549,0.7983010997510076,0.8022494970910897,0.8084480190250384
mobilenetv1,Thrombosed capillaries,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
mobilenetv2,Closed comedo,5.0,0.11335516601323044,0.010619903809195736,0.09646869945230156,0.11338345676359898,0.11516186406012094,0.11590907298325484,0.1258527368068758,5.0,0.17685967452372742,0.012452760729728044,0.1567810960269653,0.1773865166525802,0.1794540867292232,0.17957848738722693,0.19109818582264135,5.0,0.17629447003326212,0.015822579594144515,0.15409132765112243,0.1735726117685852,0.17730818118845465,0.17790300013016577,0.19859722942798252,5.0,0.40315448246532093,0.01616514651488201,0.38531838156780635,0.38636520720861706,0.41024841914301086,0.41409818421048505,0.4197422201966855,5.0,0.9450469896980174,0.0043007277750074955,0.940630885224592,0.9425027318533309,0.9427914847685538,0.9491772184813846,0.950132628162226,5.0,0.8243167729216496,0.009364222720482082,0.8115980365124504,0.8221422648688541,0.8230406252388462,0.8273070233204567,0.8374959146676405
mobilenetv2,Cyst,5.0,0.022095935652979546,0.0028480580440306933,0.018331118076909878,0.021095117683049842,0.021153435815446563,0.02473723612859418,0.02516277056089726,5.0,0.04230986187689624,0.005262778027291869,0.03532685534216385,0.04043509939688548,0.04064896829370479,0.047105233738879954,0.04803315261284714,5.0,0.023111066502577784,0.0029202157365016772,0.01930442846970743,0.022068338109215994,0.022079569042571755,0.02575434769186884,0.026348649199524902,5.0,0.3510603941881855,0.036115970852655846,0.3135998654042152,0.31618829355508615,0.3520100636880147,0.3817802834683721,0.39172346482523945,5.0,0.988749440465849,0.0012361487680418322,0.9872992827751078,0.9875047680071606,0.9894934679163028,0.9896818545073417,0.9897678291233323,5.0,0.8022302233935117,0.00881515198362386,0.7902767009804931,0.7969528744642838,0.8027691642633363,0.810081325280431,0.811071051979014
mobilenetv2,Dermatoglyph disruption,1.0,0.06504747348018289,,0.06504747348018289,0.06504747348018289,0.06504747348018289,0.06504747348018289,0.06504747348018289,1.0,0.12118712214483901,,0.12118712214483901,0.12118712214483901,0.12118712214483901,0.12118712214483901,0.12118712214483901,1.0,0.07578375421867932,,0.07578375421867932,0.07578375421867932,0.07578375421867932,0.07578375421867932,0.07578375421867932,1.0,0.30726510373986937,,0.30726510373986937,0.30726510373986937,0.30726510373986937,0.30726510373986937,0.30726510373986937,1.0,0.967080557878915,,0.967080557878915,0.967080557878915,0.967080557878915,0.967080557878915,0.967080557878915,1.0,0.8512312111111752,,0.8512312111111752,0.8512312111111752,0.8512312111111752,0.8512312111111752,0.8512312111111752
mobilenetv2,Leukotrichia,5.0,0.16807089411599344,0.052263051482207425,0.11602675063077449,0.1311871613188499,0.16474044619689415,0.17821525033150742,0.25018486210194113,5.0,0.28447419201273055,0.07477862320326738,0.20792826376175863,0.23194593395748783,0.2797429004574417,0.30251726018154385,0.40023660170542075,5.0,0.19279055313405816,0.05570924939999351,0.14059815636965886,0.14647508666808093,0.1956832719154215,0.2020921685796565,0.27910408213747295,5.0,0.5522781981397067,0.11506428843739641,0.3990051727868646,0.4969920242875935,0.5569170458440108,0.6013389089196755,0.7071378388603893,5.0,0.954527690813312,0.011940190489967945,0.9383390789201501,0.9495497659502982,0.9553751659086072,0.958511812452809,0.9708626308346955,5.0,0.7974017781106282,0.04984197613361654,0.719870380477299,0.789471246003901,0.7950543648352548,0.8402747830887242,0.842338116147962
mobilenetv2,Macule,5.0,0.13322315964977308,0.010218926539404179,0.11649099502630637,0.13300982319993745,0.13489393035719258,0.13784019170445244,0.14388085796097655,5.0,0.21246566549312199,0.013222906831971722,0.19090840751675742,0.21232439236859998,0.21377087240453846,0.21912691177336288,0.22619774340235113,5.0,0.29213699553189915,0.02457464856369646,0.25903427415645836,0.2843467838917591,0.2884561204259633,0.3031941439967836,0.3256536551885314,5.0,0.31986612843625883,0.01973677219833819,0.2959495780059325,0.30975991562119687,0.3143428060200178,0.3336571043502585,0.34562123818388846,5.0,0.8454247738914867,0.010983328002277873,0.8348684114505441,0.839392261229614,0.8415156237173814,0.8482798699828138,0.8630677030770803,5.0,0.8301280951249861,0.012083718682545373,0.8150786380212344,0.8234195067071887,0.8281199635262432,0.838396938871613,0.8456254284986512
mobilenetv2,Nodule,5.0,0.03236766470067856,0.0038092906657785845,0.028163194158890827,0.029448646782905766,0.03280956419094308,0.03354889295252575,0.037868025418127366,5.0,0.054038058896763455,0.006292024900860065,0.047232941387861785,0.04979550099756656,0.053845344457354775,0.05573148245226518,0.06358502518876898,5.0,0.04653614103597919,0.006184667250377335,0.03950124127181549,0.042762777973724554,0.04670824639717283,0.04781201681523416,0.05589642272194893,5.0,0.28187826162276997,0.01821383706735218,0.2532668069742293,0.28165027959606975,0.28268861641344434,0.2883153115745746,0.303470293555532,5.0,0.9781820658579867,0.004871976278024244,0.9697102994399549,0.9790429954243947,0.9798291144261532,0.9801799805477794,0.9821479394516516,5.0,0.8121289262304723,0.007546447006504871,0.8043749241600275,0.8074791402670553,0.8092454319007553,0.8165410544931714,0.8230040803313518
mobilenetv2,Open comedo,5.0,0.12295204196865886,0.008787227516561299,0.1155638600065798,0.11855271140073888,0.1210126673737677,0.12154060672016133,0.1380903643420466,5.0,0.19314570315920082,0.011743511375248787,0.18508401222878737,0.1853914781422072,0.18989199382226818,0.1918613327749379,0.21349969882780348,5.0,0.19092852720842698,0.01080142675210918,0.18268294392370454,0.18606323584167356,0.18613999844161871,0.19008286658072246,0.20967359125441573,5.0,0.4090315231135988,0.01432857338166846,0.391344588987522,0.4055023867370121,0.4071513432416488,0.4099566508134639,0.4312026457883476,5.0,0.9398785245852803,0.007889522977233294,0.927763964987102,0.9392255759922268,0.9410843399549669,0.9415667536211616,0.9497519883709443,5.0,0.8253142030726265,0.010251732509414323,0.8116290802080911,0.8225274658270245,0.8230052648392683,0.8300327077405409,0.8393764967482074
mobilenetv2,Papule,5.0,0.10074912816019507,0.0077147962344626345,0.08809348891992609,0.09896449605555505,0.10419755492635586,0.10514499666790339,0.10734510423123501,5.0,0.1581227483651122,0.009915841640244593,0.14141209885026063,0.15687118233546457,0.16286299553687084,0.16359284037239277,0.16587462473057216,5.0,0.14917741425125688,0.010186188899062285,0.13261741086466391,0.14703183440848824,0.1519989720824417,0.15609858609492971,0.1581402678057608,5.0,0.4198550657740444,0.014973349657363418,0.3957460615815752,0.417869319918429,0.4215879699123514,0.42960033632427513,0.4344716411335913,5.0,0.9485148694155473,0.003151293935144666,0.9447415747734291,0.947850356226477,0.9479133134561573,0.9485867134537824,0.953482389167891,5.0,0.8135521764377847,0.005736055116254531,0.8082999123496355,0.809499501306406,0.8127037549639541,0.8144256631336367,0.8228320504352911
mobilenetv2,Patch,5.0,0.13877825722697978,0.013331353316936481,0.12804802750076363,0.13167494730926638,0.13584972552959723,0.13648654690108736,0.16183203889418438,5.0,0.2297981212512925,0.020034918442081467,0.21356276667207727,0.21977354057203655,0.22516125359388425,0.22597599968918933,0.26451704572927504,5.0,0.25598415078006753,0.028933847160928172,0.2368985555732015,0.2413375140778658,0.245593043157301,0.24899004253461063,0.3071015985573587,5.0,0.3054859857063493,0.02098503194453649,0.2823717295506254,0.2907355435795764,0.3073124121769409,0.31014608850660286,0.33686415471800074,5.0,0.8427614540404994,0.008040064995614578,0.8318460524507069,0.8373178913696079,0.844775771520598,0.8487399823110272,0.8511275725505569,5.0,0.8193295418161728,0.014128100377016502,0.8035919432419637,0.8135873652446358,0.8147071379984636,0.823556239250387,0.8412050233454145
mobilenetv2,Plaque,5.0,0.20197550537807224,0.011377921835937006,0.18762880783260136,0.19500125247237451,0.2020853943901338,0.20819960665718326,0.2169624655380684,5.0,0.318630645916353,0.01486681493861493,0.299260586172735,0.3098860457865122,0.3206733045321943,0.32501930042943716,0.33831399266088635,5.0,0.3695554073644002,0.011808917380703485,0.35785877278191747,0.3602901083857775,0.36556289129290304,0.3800524010977814,0.38401286326362116,5.0,0.36635892296404055,0.022065271501129784,0.33382339294797203,0.362410903774895,0.36503475952862346,0.3764057967178165,0.3941197618508955,5.0,0.8155533443628122,0.004822423267613051,0.8105136648495345,0.8106980913068959,0.8161350520389239,0.8197947760779194,0.820625137540788,5.0,0.8346799397743088,0.004323101679927081,0.8272580667933283,0.8351403277995078,0.8355361001150139,0.8375202674359784,0.8379449367277156
mobilenetv2,Pustule,5.0,0.021499510536432738,0.004665488061293361,0.013507360140483012,0.02188550387491048,0.022924318239825943,0.02361318990099073,0.02556718052595353,5.0,0.037636194332688534,0.006720688483121099,0.02620810935407937,0.03844631365426294,0.03941195856991274,0.04016420318604386,0.043950386899143754,5.0,0.026351248693920516,0.006939059164772039,0.014046837370472196,0.028839678064110603,0.028893678073203612,0.028964521451366677,0.03101152851044949,5.0,0.4527644996586447,0.010575340288040308,0.44238931281119015,0.448165293757031,0.4488730529569538,0.45427748298076454,0.4701173557872838,5.0,0.9933194682961821,0.0013388066652132318,0.9918368026803629,0.9928849044825695,0.9929634285136778,0.9934383039708407,0.9954739018334596,5.0,0.8028691340574767,0.006709209524064337,0.7954182710915452,0.7998074087229264,0.800613257787783,0.8054745684314708,0.8130321642536588
mobilenetv2,Scale,5.0,0.19162342533846158,0.013914730766773591,0.1737848191299446,0.1794401691155899,0.19973060155128297,0.201586212411709,0.20357532448378143,5.0,0.30466216959769316,0.019746045831112242,0.27828756002028854,0.2886146287461944,0.3173145678126159,0.31826652782378373,0.3208275635855834,5.0,0.3228040665406346,0.021132594849358373,0.2975226517353209,0.30333713327450945,0.33279186648185616,0.33451288426279424,0.3458557969486925,5.0,0.42588713779881393,0.01918754907432849,0.3983164980769476,0.4209073914227436,0.425143524809563,0.43438208357082636,0.4506861911139891,5.0,0.8593106173081366,0.008303037837546334,0.8467023017978151,0.8561575928203904,0.8608191213004301,0.8652116140568729,0.8676624565651747,5.0,0.8319434710817291,0.004317173234086374,0.8266398726999503,0.8311448873196495,0.8313575672415459,0.8318906392793785,0.8386843888681216
mobilenetv2,Scar,5.0,0.19536645608302883,0.009204822774521526,0.18239335198484716,0.19204830018090968,0.19716080871608316,0.1975501492723462,0.20767967026095793,5.0,0.3042666508822882,0.012481081081995606,0.2853049333416216,0.3015726833156256,0.3071364195206861,0.3076756954420601,0.3196435227914477,5.0,0.34138275783159233,0.02275352371730669,0.30353603952466773,0.34394719660776957,0.3466151867665254,0.34765937299550254,0.36515599326349635,5.0,0.4122632891860162,0.015389211133029537,0.391603801448195,0.40436739258166654,0.410815458115802,0.42553877724641204,0.42899101653800537,5.0,0.8533937691936178,0.013915190254633766,0.8330060935102734,0.8491167381169402,0.8543049852985874,0.8599023076160986,0.8706387214261888,5.0,0.8384174630714553,0.013630712699290757,0.8203338149092652,0.8352944156334424,0.8357892334570257,0.8427370925104024,0.8579327588471406
mobilenetv2,Sun damage,5.0,0.24002658226457144,0.006104927435100737,0.2305346198485119,0.23870411821963314,0.24020877393684162,0.24476007963414168,0.24592531968372888,5.0,0.3787252939701505,0.008764319149451784,0.3662899403378283,0.3758392557826974,0.37724309241353904,0.3864530626175521,0.38780111869913564,5.0,0.7763541558247751,0.024822210606456903,0.7386665892030204,0.7693192719254079,0.7765352883590707,0.7974567019765328,0.7997929276598433,5.0,0.26692902356498055,0.005483628151148181,0.2599786073631324,0.26372210884209407,0.268007180054447,0.2683613613757689,0.27457586018946045,5.0,0.44245139895471686,0.009947814937199068,0.43210897516841745,0.43778689057747006,0.43933498333618326,0.44468764955486584,0.45833849613664784,5.0,0.9013043729582859,0.01657491497243295,0.8740581180053032,0.9012913482235176,0.9057586736616606,0.9065150000984895,0.9188987248024593
mobilenetv2,Telangiectasia,5.0,0.11146294052769982,0.02694116245630138,0.07697455620968924,0.08916411163291635,0.12466162024016243,0.12645892651966165,0.1400554880360695,5.0,0.19384859211938518,0.042680297650887544,0.13839740150680255,0.1591968948174506,0.21507757582701273,0.2185804044915607,0.23799068395409942,5.0,0.18624613595118358,0.06101037286359592,0.12593646758943386,0.13056443235513257,0.1790843455126512,0.23174925722058778,0.26389617707811236,5.0,0.31242235825976566,0.05515948230295405,0.268851924447487,0.270393245250318,0.2813714039728352,0.35154326760970583,0.3899519500184822,5.0,0.886360573620873,0.05167882449378391,0.827349239678731,0.8326446114788597,0.916671920034927,0.9273571479840514,0.927779948927795,5.0,0.8284436865962235,0.021550556976964483,0.7974860577794546,0.8152269896505833,0.8364372566988343,0.8447692045283607,0.8482989243238849
mobilenetv2,Thrombosed capillaries,1.0,0.011770452008587817,,0.011770452008587817,0.011770452008587817,0.011770452008587817,0.011770452008587817,0.011770452008587817,1.0,0.02299947542553702,,0.02299947542553702,0.02299947542553702,0.02299947542553702,0.02299947542553702,0.02299947542553702,1.0,0.012104348323551466,,0.012104348323551466,0.012104348323551466,0.012104348323551466,0.012104348323551466,0.012104348323551466,1.0,0.23022558390858347,,0.23022558390858347,0.23022558390858347,0.23022558390858347,0.23022558390858347,0.23022558390858347,1.0,0.996847276930585,,0.996847276930585,0.996847276930585,0.996847276930585,0.996847276930585,0.996847276930585,1.0,0.808004650257927,,0.808004650257927,0.808004650257927,0.808004650257927,0.808004650257927,0.808004650257927
nasnetmobile,Closed comedo,5.0,0.13857381297575083,0.007568392195345236,0.13068486406474394,0.1343632654639754,0.13807041832049513,0.13898084681895698,0.15076967021058268,5.0,0.20357326443510262,0.009521476258849724,0.19345120685382866,0.19870880824021767,0.20227458176532057,0.20456657358423722,0.218865151731909,5.0,0.17535303677547884,0.010510267606983112,0.16128451037077018,0.16921706037158152,0.1778618437938696,0.17954114639215404,0.1888606229490189,5.0,0.5294115310630978,0.02255839491195683,0.5024642362375703,0.5206417527326408,0.5226989304025966,0.5386417654347131,0.5626109705079685,5.0,0.9599395752398692,0.0017003300601368108,0.9580597864936855,0.958935999630392,0.9592188375549853,0.9616727751539051,0.9618104773663785,5.0,0.7604543360305047,0.01375720387666274,0.7363442239567725,0.7631259817050435,0.7657286655404146,0.7662837142244465,0.7707890947258461
nasnetmobile,Cyst,5.0,0.017024583064050063,0.0013519350583088043,0.015187172792650264,0.01614617810259894,0.017418001293189614,0.01779100314618959,0.018580559985621917,5.0,0.03253172813610263,0.002543530611338926,0.029075268972039936,0.031134680555897014,0.03285648527561053,0.033896356780360695,0.03569584909660499,5.0,0.017652883751855204,0.0013761697151869578,0.015753290417150827,0.01687792038349081,0.01795465487374094,0.01835957467498538,0.019318978409908063,5.0,0.426462230365658,0.030085501309679144,0.39009851780414356,0.3979510184998568,0.4409321620120984,0.44998690190929597,0.45334255160289527,5.0,0.9914329428276062,0.00035393550037096563,0.9909419289161405,0.991308160549105,0.9913584019051297,0.9917611251853373,0.9917950975823189,5.0,0.7207959135867164,0.01141487384816508,0.7019377192491404,0.7204581047414166,0.7242576728951691,0.724810453355513,0.7325156176923429
nasnetmobile,Dermatoglyph disruption,1.0,0.0714316071323238,,0.0714316071323238,0.0714316071323238,0.0714316071323238,0.0714316071323238,0.0714316071323238,1.0,0.1333386352791615,,0.1333386352791615,0.1333386352791615,0.1333386352791615,0.1333386352791615,0.1333386352791615,1.0,0.10350623517584398,,0.10350623517584398,0.10350623517584398,0.10350623517584398,0.10350623517584398,0.10350623517584398,1.0,0.1873308227764245,,0.1873308227764245,0.1873308227764245,0.1873308227764245,0.1873308227764245,0.1873308227764245,1.0,0.893173780887666,,0.893173780887666,0.893173780887666,0.893173780887666,0.893173780887666,0.893173780887666,1.0,0.8072386199829599,,0.8072386199829599,0.8072386199829599,0.8072386199829599,0.8072386199829599,0.8072386199829599
nasnetmobile,Leukotrichia,5.0,0.09899768805212325,0.043252685982734254,0.055478152482984565,0.06402236192599901,0.08974219196267917,0.1282060828462494,0.15753965104270412,5.0,0.17690466305838776,0.07207872406805059,0.10029277449606426,0.12034025343560247,0.16470353075057895,0.22727421982946494,0.2719125367802281,5.0,0.1300105867803122,0.06181999083769418,0.061480640249941064,0.08543431929925092,0.13484065370271275,0.1472823049720539,0.2210150156776022,5.0,0.3189000539583321,0.12916703732393436,0.20347350510855103,0.2115565071126661,0.27380473767294156,0.4082175054012268,0.4974480144962749,5.0,0.9288460502827933,0.021587471066472613,0.89446450479751,0.9270273816388126,0.9322179965885943,0.9372458284326362,0.9532745399564139,5.0,0.8122501052212673,0.05806008870759397,0.7425237930703561,0.7806991989946701,0.807239304966509,0.8341451326222298,0.896643096452571
nasnetmobile,Macule,5.0,0.14565631552994546,0.010874234375065888,0.12974082347696483,0.14361510160465274,0.14591413029657924,0.14908198902202663,0.15992953324950393,5.0,0.22242640729945617,0.015076013095407606,0.20027025723323488,0.22167935260766222,0.221745233232282,0.22587844843557095,0.2425587449885309,5.0,0.24552785127330012,0.021641222348597684,0.21476577022451818,0.2378918767990245,0.24778023205862876,0.25334329711173176,0.27385808017259744,5.0,0.4478342414643633,0.02011402262013332,0.42685758859508455,0.4379093066607533,0.4395725375971557,0.4563561884482308,0.47847558602059204,5.0,0.8822671491769707,0.008930862849876896,0.8698701323332148,0.8777902282662067,0.883751312861926,0.8864486985744225,0.893475373849084,5.0,0.7712503230901134,0.012939354338306567,0.7555053995669471,0.7588849929937408,0.7788646198847747,0.7808335012071325,0.7821631017979721
nasnetmobile,Nodule,5.0,0.0395201838895888,0.0028275540713355125,0.0356500429520184,0.03785930786708579,0.039730899922294456,0.042027779705349294,0.04233288900119607,5.0,0.06783741685559203,0.004201049149041307,0.0616029140935703,0.0662291087882964,0.06811746105592485,0.07113743129631027,0.07210016904385831,5.0,0.04749656256440887,0.0031714746518136396,0.04377379742961256,0.04451444597867486,0.04863082583586948,0.04969939510826095,0.05086434846962651,5.0,0.44243194510270206,0.028154070039608563,0.41359370434941145,0.41525423586571125,0.44307851473796667,0.46432731591939275,0.475905954641028,5.0,0.9802000646338043,0.0010547654384296923,0.9789314918735853,0.9799638039027962,0.9800597592779584,0.980182366827977,0.9818629012867041,5.0,0.7413336500291041,0.0094244373517154,0.7306630773831652,0.7354766505053355,0.739923993142118,0.7455982615856838,0.7550062675292175
nasnetmobile,Open comedo,5.0,0.1426002942706292,0.0018926152879182017,0.13945175489701256,0.142259285220638,0.14346780235955922,0.14367865039889172,0.14414397847704458,5.0,0.21539025654993654,0.003008267928172501,0.21061354083464673,0.21428102794026696,0.2167293997605688,0.21756046347291386,0.21776685074128638,5.0,0.19377579597116437,0.006555811376743891,0.18347936907020207,0.1931109484935603,0.19332829804314064,0.19918359742572328,0.19977676682319548,5.0,0.5390073340878004,0.004670263228982087,0.5351868481339662,0.5356322953064561,0.5371181315300224,0.5406841076105086,0.5464152878580487,5.0,0.9415710619121958,0.0024352429606276337,0.9389494214268217,0.9398028324720343,0.9413592652564206,0.9426290208255781,0.9451147695801245,5.0,0.7594458742562371,0.010407538113435281,0.7415478057309652,0.7605268886028475,0.7619791270104828,0.7652979904332304,0.7678775595036599
nasnetmobile,Papule,5.0,0.10777531021566153,0.0052376183616334206,0.10220230671477894,0.10434931027391059,0.10600984866465545,0.11144274928483132,0.1148723361401314,5.0,0.16652199490642822,0.006873840464312737,0.15861994998967444,0.1621485451890802,0.1648149811055403,0.17167474600521151,0.17535175224263472,5.0,0.14084039942015134,0.0088038651110122,0.13068478780044968,0.13602659065195835,0.13731772768632128,0.14967717192876545,0.15049571903326187,5.0,0.5720939130709407,0.01937920113675535,0.5549802270615318,0.5559216001663416,0.5689656451215243,0.5785748724181808,0.602027220587125,5.0,0.9611677380962771,0.0028439185977556358,0.9588279045004903,0.9589304809401866,0.9597519147651089,0.96318713684483,0.9651412534307704,5.0,0.7450310996920576,0.009062115132107758,0.7296874215866456,0.7439293522554653,0.7495640921264858,0.7505723669887414,0.7514022655029502
nasnetmobile,Patch,5.0,0.18021357703428798,0.022607155931784344,0.15554538552813432,0.16377666230670418,0.17430304262278867,0.20015260836907153,0.2072901863447411,5.0,0.2859730550723911,0.030601864165092908,0.2523390492520116,0.26399289848838076,0.2780203617833421,0.312862362538116,0.32265060330010503,5.0,0.2748662181065131,0.03996158418835697,0.2330418684312914,0.24035610210884528,0.2748716619260763,0.29668403681017785,0.329377421256175,5.0,0.43828536640952925,0.029197772174206733,0.4152951249183236,0.4176337363868289,0.42196566474402797,0.4542845439751719,0.4822477620232938,5.0,0.8604673444448381,0.017415043110233727,0.8423098517437492,0.8464417189110875,0.8561222755400472,0.8781447772605524,0.8793180987687539,5.0,0.764393507942426,0.018675904798073822,0.7359258360907164,0.7572724635538856,0.7719368668235511,0.7719405874853559,0.7848917857586213
nasnetmobile,Plaque,5.0,0.24060186631941197,0.015159301600591034,0.22144053868091534,0.23010482504508561,0.24081948406430842,0.2532671171459425,0.2573773666608079,5.0,0.3676854802928552,0.018950808078902447,0.34429347011028927,0.3539498761413523,0.36754208634641106,0.38457528190424173,0.3880666869619819,5.0,0.37208661862620657,0.018816852377068514,0.34811937564724754,0.3556831707159891,0.383090892279168,0.38356774785032016,0.38997190663830805,5.0,0.4971428379362209,0.01505572712155791,0.48181755218379946,0.4838292248623732,0.4949254649237859,0.5099621904999175,0.5151797572112281,5.0,0.8354554492213937,0.0028441883446462843,0.8324103506555351,0.8333652183527046,0.8350167355947793,0.8370200773355475,0.8394648641684022,5.0,0.7771178525882652,0.009848563164396694,0.7610121603706826,0.776084555828194,0.7791646105556379,0.782491547208802,0.7868363889780094
nasnetmobile,Pustule,5.0,0.02276065302467754,0.0005559218071016136,0.022224620135684686,0.022298313594283106,0.022806152721865872,0.022863556287739346,0.023610622383814693,5.0,0.03884581969207327,0.0009165337978221822,0.03798143096716905,0.03799395292201539,0.038650921192753276,0.03969403811116008,0.039908755267268545,5.0,0.025287088684512044,0.0007617787273727608,0.024621457818133036,0.024629360022704203,0.025128035443074376,0.025627368560044925,0.026429221578603685,5.0,0.6049660617546098,0.01796797393827936,0.5909275138606712,0.5938270412232394,0.6006207515270204,0.6036720994749459,0.6357829026871723,5.0,0.9946424880520747,0.0005009552281603418,0.9939637070113393,0.9942625223152891,0.9949093821945275,0.994954870611662,0.9951219581275559,5.0,0.7252011234080726,0.010500819495595939,0.7067396461938648,0.7267793370732083,0.7299883418346497,0.7303333602557565,0.732164931682884
nasnetmobile,Scale,5.0,0.22830070107404157,0.023817623982197212,0.1983756230292873,0.21187236638937318,0.22818288070042989,0.24807837478085235,0.2549942604702652,5.0,0.3494300699261775,0.031253913483016,0.31001194480826505,0.3289563460422106,0.34756449800227796,0.3768593894122475,0.3837581713658863,5.0,0.32516444099196906,0.03604972179809172,0.27855867316326877,0.301386359241411,0.32584698464452355,0.3560633152128643,0.36396687269777783,5.0,0.5655410766486381,0.013756354722043704,0.5436954771521643,0.56217722692424,0.5688816388343024,0.5734655357119232,0.5794855046205606,5.0,0.8809182086526345,0.014185673494865629,0.8653636766793228,0.8679934718620793,0.8829946072984481,0.8894788551242498,0.8987604322990724,5.0,0.7714356866814325,0.009947887900174373,0.7556224709667232,0.7685048854466758,0.7742588904546612,0.7782807722532803,0.7805114142858216
nasnetmobile,Scar,5.0,0.23696253395847258,0.007229259790193191,0.22573429186268565,0.23576170602044025,0.2371579318413667,0.24125401627681609,0.2449047237910541,5.0,0.35641775070209375,0.010457606342998037,0.34005474986359396,0.35357237473401576,0.35803860122856374,0.3637427619733681,0.36668026571092743,5.0,0.36003860985349995,0.016595705835295405,0.3416487486194347,0.3434038330675766,0.36451321113146784,0.37509847165970345,0.3755287847893172,5.0,0.5305319631138321,0.014485804053232914,0.5178995631009595,0.5256289421600486,0.5261656664932229,0.5273968400655615,0.5555688037493682,5.0,0.8617035917312881,0.008580952815641382,0.8529569912093988,0.8545742950971389,0.8595493215064863,0.8706271177409084,0.8708102331025079,5.0,0.7872655412640993,0.010078846675786074,0.7702635753281366,0.7870928076984374,0.7897429599378216,0.7933705411488672,0.7958578222072337
nasnetmobile,Sun damage,5.0,0.31745812451093103,0.0152702241073373,0.3029913049214128,0.3037996093536076,0.31411993693970136,0.3292684728362981,0.33711129850363525,5.0,0.47201314038589626,0.016557996690337917,0.4537563766394396,0.45799773233162916,0.4715513929294257,0.4844456377586315,0.49231456227035525,5.0,0.728786597574106,0.0380220737423301,0.6972027436287747,0.7060866349359514,0.715697634032541,0.7322321417872387,0.7927138334860242,5.0,0.38705678997772275,0.015760365089458928,0.36801598374499495,0.3771861046634543,0.3864048804626744,0.3949048272182078,0.40877215379928217,5.0,0.4801567412077234,0.0374318392120504,0.42451068023206634,0.4776336873345291,0.4818750009116081,0.48710520348291153,0.5296591340775018,5.0,0.8277874502790565,0.022663784751967942,0.7904567017787786,0.8259604594309695,0.831776866461412,0.8419551107751566,0.8487881129489664
nasnetmobile,Telangiectasia,5.0,0.0526608749986038,0.01751534269918881,0.028869327758475623,0.042487417259539015,0.054552097450011695,0.06424403345440242,0.07315149907059025,5.0,0.09782990377800319,0.03137545516595754,0.05466846297574709,0.0798561416901249,0.1021337746563718,0.1185550822144178,0.13393605735335437,5.0,0.06405162057134031,0.020342857022771155,0.03976455321721716,0.049295393425667716,0.06207864991046739,0.08340653373121938,0.08571297257212997,5.0,0.3107733108410232,0.1577290496145556,0.09939293881049543,0.19737883186372526,0.3544903084103177,0.4344809941351511,0.46812348098542644,5.0,0.93396226774245,0.019748340649147208,0.9014022046320584,0.9296249975114712,0.9423161426810952,0.9468435877441047,0.94962440614352,5.0,0.7236217127278322,0.0593025256930189,0.6583814463504947,0.6870147866616891,0.7090971097149592,0.7545254061852993,0.8090898147267183
nasnetmobile,Thrombosed capillaries,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
